participant_id,expertise,model,criterion,rating,image,pair_id
P042,intermediate,FFHQ-LDM,symmetry,3.8,ffhq-ldm_face_0013.png,7
P042,intermediate,FFHQ-LDM,proportion,4.4,ffhq-ldm_face_0013.png,7
P042,intermediate,FFHQ-LDM,coherence,3.6,ffhq-ldm_face_0013.png,7
P042,intermediate,FFHQ-LDM,overall,4.0,ffhq-ldm_face_0013.png,7
P042,intermediate,StyleGAN2,realism,2.6,stylegan2_face_0014.png,8
P042,intermediate,StyleGAN2,symmetry,3.3,stylegan2_face_0014.png,8
P042,intermediate,StyleGAN2,proportion,1.4,stylegan2_face_0014.png,8
P042,intermediate,StyleGAN2,coherence,4.0,stylegan2_face_0014.png,8
P042,intermediate,StyleGAN2,overall,2.8,stylegan2_face_0014.png,8
P042,intermediate,Real,realism,4.3,real_face_0015.png,8
P042,intermediate,Real,symmetry,4.1,real_face_0015.png,8
P042,intermediate,Real,proportion,4.3,real_face_0015.png,8
P042,intermediate,Real,coherence,4.3,real_face_0015.png,8
P042,intermediate,Real,overall,4.2,real_face_0015.png,8
P042,intermediate,StyleGAN3,realism,2.8,stylegan3_face_0016.png,9
P042,intermediate,StyleGAN3,symmetry,3.4,stylegan3_face_0016.png,9
P042,intermediate,StyleGAN3,proportion,3.5,stylegan3_face_0016.png,9
P042,intermediate,StyleGAN3,coherence,4.5,stylegan3_face_0016.png,9
P042,intermediate,StyleGAN3,overall,3.6,stylegan3_face_0016.png,9
P042,intermediate,Real,realism,4.9,real_face_0017.png,9
P042,intermediate,Real,symmetry,4.4,real_face_0017.png,9
P042,intermediate,Real,proportion,4.6,real_face_0017.png,9
P042,intermediate,Real,coherence,5.0,real_face_0017.png,9
P042,intermediate,Real,overall,4.7,real_face_0017.png,9
P042,intermediate,Real,realism,4.6,real_face_0018.png,10
P042,intermediate,Real,symmetry,4.2,real_face_0018.png,10
P042,intermediate,Real,proportion,4.4,real_face_0018.png,10
P042,intermediate,Real,coherence,4.5,real_face_0018.png,10
P042,intermediate,Real,overall,4.4,real_face_0018.png,10
P042,intermediate,StyleGAN3,realism,4.4,stylegan3_face_0019.png,10
P042,intermediate,StyleGAN3,symmetry,4.5,stylegan3_face_0019.png,10
P042,intermediate,StyleGAN3,proportion,3.0,stylegan3_face_0019.png,10
P042,intermediate,StyleGAN3,coherence,4.5,stylegan3_face_0019.png,10
P042,intermediate,StyleGAN3,overall,4.1,stylegan3_face_0019.png,10
P043,novice,StyleGAN3,realism,1.8,stylegan3_face_0000.png,1
P043,novice,StyleGAN3,symmetry,3.7,stylegan3_face_0000.png,1
P043,novice,StyleGAN3,proportion,3.8,stylegan3_face_0000.png,1
P043,novice,StyleGAN3,coherence,5.0,stylegan3_face_0000.png,1
P043,novice,StyleGAN3,overall,3.6,stylegan3_face_0000.png,1
P043,novice,FFHQ-LDM,realism,4.1,ffhq-ldm_face_0001.png,1
P043,novice,FFHQ-LDM,symmetry,4.7,ffhq-ldm_face_0001.png,1
P043,novice,FFHQ-LDM,proportion,4.1,ffhq-ldm_face_0001.png,1
P043,novice,FFHQ-LDM,coherence,3.6,ffhq-ldm_face_0001.png,1
P043,novice,FFHQ-LDM,overall,4.1,ffhq-ldm_face_0001.png,1
P043,novice,StyleGAN2,realism,1.0,stylegan2_face_0002.png,2
P043,novice,StyleGAN2,symmetry,2.2,stylegan2_face_0002.png,2
P043,novice,StyleGAN2,proportion,4.2,stylegan2_face_0002.png,2
P043,novice,StyleGAN2,coherence,1.3,stylegan2_face_0002.png,2
P043,novice,StyleGAN2,overall,2.2,stylegan2_face_0002.png,2
P043,novice,FFHQ-LDM,realism,2.0,ffhq-ldm_face_0003.png,2
P043,novice,FFHQ-LDM,symmetry,4.7,ffhq-ldm_face_0003.png,2
P043,novice,FFHQ-LDM,proportion,4.1,ffhq-ldm_face_0003.png,2
P043,novice,FFHQ-LDM,coherence,4.3,ffhq-ldm_face_0003.png,2
P043,novice,FFHQ-LDM,overall,3.8,ffhq-ldm_face_0003.png,2
P043,novice,FFHQ-LDM,realism,3.5,ffhq-ldm_face_0004.png,3
P043,novice,FFHQ-LDM,symmetry,5.0,ffhq-ldm_face_0004.png,3
P043,novice,FFHQ-LDM,proportion,4.3,ffhq-ldm_face_0004.png,3
P043,novice,FFHQ-LDM,coherence,3.0,ffhq-ldm_face_0004.png,3
P043,novice,FFHQ-LDM,overall,4.0,ffhq-ldm_face_0004.png,3
P043,novice,StyleGAN2,realism,4.6,stylegan2_face_0005.png,3
P043,novice,StyleGAN2,symmetry,1.2,stylegan2_face_0005.png,3
P043,novice,StyleGAN2,proportion,5.0,stylegan2_face_0005.png,3
P043,novice,StyleGAN2,coherence,3.1,stylegan2_face_0005.png,3
P043,novice,StyleGAN2,overall,3.5,stylegan2_face_0005.png,3
P043,novice,Real,realism,4.3,real_face_0006.png,4
P043,novice,Real,symmetry,5.0,real_face_0006.png,4
P043,novice,Real,proportion,4.0,real_face_0006.png,4
P043,novice,Real,coherence,3.4,real_face_0006.png,4
P043,novice,Real,overall,4.2,real_face_0006.png,4
P043,novice,FFHQ-LDM,realism,3.2,ffhq-ldm_face_0007.png,4
P043,novice,FFHQ-LDM,symmetry,3.5,ffhq-ldm_face_0007.png,4
P043,novice,FFHQ-LDM,proportion,5.0,ffhq-ldm_face_0007.png,4
P043,novice,FFHQ-LDM,coherence,4.6,ffhq-ldm_face_0007.png,4
P043,novice,FFHQ-LDM,overall,4.1,ffhq-ldm_face_0007.png,4
P043,novice,FFHQ-LDM,realism,3.3,ffhq-ldm_face_0008.png,5
P043,novice,FFHQ-LDM,symmetry,5.0,ffhq-ldm_face_0008.png,5
P043,novice,FFHQ-LDM,proportion,4.5,ffhq-ldm_face_0008.png,5
P043,novice,FFHQ-LDM,coherence,2.3,ffhq-ldm_face_0008.png,5
P043,novice,FFHQ-LDM,overall,3.8,ffhq-ldm_face_0008.png,5
P043,novice,StyleGAN2,realism,2.5,stylegan2_face_0009.png,5
P043,novice,StyleGAN2,symmetry,2.9,stylegan2_face_0009.png,5
P043,novice,StyleGAN2,proportion,4.3,stylegan2_face_0009.png,5
P043,novice,StyleGAN2,coherence,2.9,stylegan2_face_0009.png,5
P043,novice,StyleGAN2,overall,3.2,stylegan2_face_0009.png,5
P043,novice,FFHQ-LDM,realism,3.6,ffhq-ldm_face_0010.png,6
P043,novice,FFHQ-LDM,symmetry,4.4,ffhq-ldm_face_0010.png,6
P043,novice,FFHQ-LDM,proportion,3.3,ffhq-ldm_face_0010.png,6
P043,novice,FFHQ-LDM,coherence,4.8,ffhq-ldm_face_0010.png,6
P043,novice,FFHQ-LDM,overall,4.0,ffhq-ldm_face_0010.png,6
P043,novice,StyleGAN2,realism,3.5,stylegan2_face_0011.png,6
P043,novice,StyleGAN2,symmetry,3.3,stylegan2_face_0011.png,6
P043,novice,StyleGAN2,proportion,4.3,stylegan2_face_0011.png,6
P043,novice,StyleGAN2,coherence,2.1,stylegan2_face_0011.png,6
P043,novice,StyleGAN2,overall,3.3,stylegan2_face_0011.png,6
P043,novice,StyleGAN2,realism,2.9,stylegan2_face_0012.png,7
P043,novice,StyleGAN2,symmetry,4.3,stylegan2_face_0012.png,7
P043,novice,StyleGAN2,proportion,3.7,stylegan2_face_0012.png,7
P043,novice,StyleGAN2,coherence,5.0,stylegan2_face_0012.png,7
P043,novice,StyleGAN2,overall,4.0,stylegan2_face_0012.png,7
P043,novice,FFHQ-LDM,realism,4.6,ffhq-ldm_face_0013.png,7
P043,novice,FFHQ-LDM,symmetry,4.6,ffhq-ldm_face_0013.png,7
P043,novice,FFHQ-LDM,proportion,3.7,ffhq-ldm_face_0013.png,7
P043,novice,FFHQ-LDM,coherence,4.2,ffhq-ldm_face_0013.png,7
P043,novice,FFHQ-LDM,overall,4.3,ffhq-ldm_face_0013.png,7
P043,novice,StyleGAN3,realism,3.3,stylegan3_face_0014.png,8
P043,novice,StyleGAN3,symmetry,2.3,stylegan3_face_0014.png,8
P043,novice,StyleGAN3,proportion,3.7,stylegan3_face_0014.png,8
P043,novice,StyleGAN3,coherence,4.7,stylegan3_face_0014.png,8
P043,novice,StyleGAN3,overall,3.5,stylegan3_face_0014.png,8
P043,novice,Real,realism,4.4,real_face_0015.png,8
P043,novice,Real,symmetry,4.6,real_face_0015.png,8
P043,novice,Real,proportion,4.3,real_face_0015.png,8
P043,novice,Real,coherence,3.7,real_face_0015.png,8
P043,novice,Real,overall,4.2,real_face_0015.png,8
P043,novice,StyleGAN3,realism,2.3,stylegan3_face_0016.png,9
P043,novice,StyleGAN3,symmetry,3.4,stylegan3_face_0016.png,9
P043,novice,StyleGAN3,proportion,3.8,stylegan3_face_0016.png,9
P043,novice,StyleGAN3,coherence,4.5,stylegan3_face_0016.png,9
P043,novice,StyleGAN3,overall,3.5,stylegan3_face_0016.png,9
P043,novice,Real,realism,4.8,real_face_0017.png,9
P043,novice,Real,symmetry,4.3,real_face_0017.png,9
P043,novice,Real,proportion,4.6,real_face_0017.png,9
P043,novice,Real,coherence,5.0,real_face_0017.png,9
P043,novice,Real,overall,4.7,real_face_0017.png,9
P043,novice,Real,realism,3.7,real_face_0018.png,10
P043,novice,Real,symmetry,4.4,real_face_0018.png,10
P043,novice,Real,proportion,4.5,real_face_0018.png,10
P043,novice,Real,coherence,4.3,real_face_0018.png,10
P043,novice,Real,overall,4.2,real_face_0018.png,10
P043,novice,StyleGAN3,realism,3.6,stylegan3_face_0019.png,10
P043,novice,StyleGAN3,symmetry,4.1,stylegan3_face_0019.png,10
P043,novice,StyleGAN3,proportion,3.5,stylegan3_face_0019.png,10
P043,novice,StyleGAN3,coherence,5.0,stylegan3_face_0019.png,10
P043,novice,StyleGAN3,overall,4.0,stylegan3_face_0019.png,10
P044,intermediate,FFHQ-LDM,realism,3.2,ffhq-ldm_face_0000.png,1
P044,intermediate,FFHQ-LDM,symmetry,4.5,ffhq-ldm_face_0000.png,1
P044,intermediate,FFHQ-LDM,proportion,3.7,ffhq-ldm_face_0000.png,1
P044,intermediate,FFHQ-LDM,coherence,3.5,ffhq-ldm_face_0000.png,1
P044,intermediate,FFHQ-LDM,overall,3.7,ffhq-ldm_face_0000.png,1
P044,intermediate,StyleGAN3,realism,3.9,stylegan3_face_0001.png,1
P044,intermediate,StyleGAN3,symmetry,3.9,stylegan3_face_0001.png,1
P044,intermediate,StyleGAN3,proportion,3.3,stylegan3_face_0001.png,1
P044,intermediate,StyleGAN3,coherence,4.2,stylegan3_face_0001.png,1
P044,intermediate,StyleGAN3,overall,3.8,stylegan3_face_0001.png,1
P044,intermediate,FFHQ-LDM,realism,3.9,ffhq-ldm_face_0002.png,2
P044,intermediate,FFHQ-LDM,symmetry,3.9,ffhq-ldm_face_0002.png,2
P044,intermediate,FFHQ-LDM,proportion,4.4,ffhq-ldm_face_0002.png,2
P044,intermediate,FFHQ-LDM,coherence,4.1,ffhq-ldm_face_0002.png,2
P044,intermediate,FFHQ-LDM,overall,4.1,ffhq-ldm_face_0002.png,2
P044,intermediate,StyleGAN2,realism,4.0,stylegan2_face_0003.png,2
P044,intermediate,StyleGAN2,symmetry,3.7,stylegan2_face_0003.png,2
P044,intermediate,StyleGAN2,proportion,3.1,stylegan2_face_0003.png,2
P044,intermediate,StyleGAN2,coherence,1.7,stylegan2_face_0003.png,2
P044,intermediate,StyleGAN2,overall,3.1,stylegan2_face_0003.png,2
P044,intermediate,StyleGAN2,realism,3.2,stylegan2_face_0004.png,3
P044,intermediate,StyleGAN2,symmetry,3.7,stylegan2_face_0004.png,3
P044,intermediate,StyleGAN2,proportion,4.9,stylegan2_face_0004.png,3
P044,intermediate,StyleGAN2,coherence,3.2,stylegan2_face_0004.png,3
P044,intermediate,StyleGAN2,overall,3.8,stylegan2_face_0004.png,3
P044,intermediate,StyleGAN3,realism,4.6,stylegan3_face_0005.png,3
P044,intermediate,StyleGAN3,symmetry,3.8,stylegan3_face_0005.png,3
P044,intermediate,StyleGAN3,proportion,4.0,stylegan3_face_0005.png,3
P044,intermediate,StyleGAN3,coherence,4.4,stylegan3_face_0005.png,3
P044,intermediate,StyleGAN3,overall,4.2,stylegan3_face_0005.png,3
P044,intermediate,Real,realism,4.6,real_face_0006.png,4
P044,intermediate,Real,symmetry,4.6,real_face_0006.png,4
P044,intermediate,Real,proportion,4.8,real_face_0006.png,4
P044,intermediate,Real,coherence,4.7,real_face_0006.png,4
P044,intermediate,Real,overall,4.7,real_face_0006.png,4
P044,intermediate,StyleGAN3,realism,4.9,stylegan3_face_0007.png,4
P044,intermediate,StyleGAN3,symmetry,3.3,stylegan3_face_0007.png,4
P044,intermediate,StyleGAN3,proportion,3.6,stylegan3_face_0007.png,4
P044,intermediate,StyleGAN3,coherence,3.9,stylegan3_face_0007.png,4
P044,intermediate,StyleGAN3,overall,3.9,stylegan3_face_0007.png,4
P044,intermediate,Real,realism,5.0,real_face_0008.png,5
P044,intermediate,Real,symmetry,4.8,real_face_0008.png,5
P044,intermediate,Real,proportion,5.0,real_face_0008.png,5
P044,intermediate,Real,coherence,4.1,real_face_0008.png,5
P044,intermediate,Real,overall,4.7,real_face_0008.png,5
P044,intermediate,FFHQ-LDM,realism,3.7,ffhq-ldm_face_0009.png,5
P044,intermediate,FFHQ-LDM,symmetry,4.1,ffhq-ldm_face_0009.png,5
P044,intermediate,FFHQ-LDM,proportion,3.9,ffhq-ldm_face_0009.png,5
P044,intermediate,FFHQ-LDM,coherence,4.6,ffhq-ldm_face_0009.png,5
P044,intermediate,FFHQ-LDM,overall,4.1,ffhq-ldm_face_0009.png,5
P044,intermediate,Real,realism,4.9,real_face_0010.png,6
P044,intermediate,Real,symmetry,4.4,real_face_0010.png,6
P044,intermediate,Real,proportion,4.5,real_face_0010.png,6
P044,intermediate,Real,coherence,4.2,real_face_0010.png,6
P044,intermediate,Real,overall,4.5,real_face_0010.png,6
P044,intermediate,StyleGAN3,realism,3.2,stylegan3_face_0011.png,6
P044,intermediate,StyleGAN3,symmetry,4.3,stylegan3_face_0011.png,6
P044,intermediate,StyleGAN3,proportion,2.8,stylegan3_face_0011.png,6
P044,intermediate,StyleGAN3,coherence,3.8,stylegan3_face_0011.png,6
P044,intermediate,StyleGAN3,overall,3.5,stylegan3_face_0011.png,6
P044,intermediate,StyleGAN2,realism,3.4,stylegan2_face_0012.png,7
P044,intermediate,StyleGAN2,symmetry,4.1,stylegan2_face_0012.png,7
P044,intermediate,StyleGAN2,proportion,3.5,stylegan2_face_0012.png,7
P044,intermediate,StyleGAN2,coherence,1.8,stylegan2_face_0012.png,7
P044,intermediate,StyleGAN2,overall,3.2,stylegan2_face_0012.png,7
P044,intermediate,FFHQ-LDM,realism,3.1,ffhq-ldm_face_0013.png,7
P044,intermediate,FFHQ-LDM,symmetry,4.1,ffhq-ldm_face_0013.png,7
P044,intermediate,FFHQ-LDM,proportion,4.1,ffhq-ldm_face_0013.png,7
P044,intermediate,FFHQ-LDM,coherence,4.7,ffhq-ldm_face_0013.png,7
P044,intermediate,FFHQ-LDM,overall,4.0,ffhq-ldm_face_0013.png,7
P044,intermediate,Real,realism,4.5,real_face_0014.png,8
P044,intermediate,Real,symmetry,4.8,real_face_0014.png,8
P044,intermediate,Real,proportion,4.5,real_face_0014.png,8
P044,intermediate,Real,coherence,4.2,real_face_0014.png,8
P044,intermediate,Real,overall,4.5,real_face_0014.png,8
P044,intermediate,StyleGAN2,realism,2.9,stylegan2_face_0015.png,8
P044,intermediate,StyleGAN2,symmetry,2.6,stylegan2_face_0015.png,8
P044,intermediate,StyleGAN2,proportion,4.4,stylegan2_face_0015.png,8
P044,intermediate,StyleGAN2,coherence,3.2,stylegan2_face_0015.png,8
P044,intermediate,StyleGAN2,overall,3.3,stylegan2_face_0015.png,8
P044,intermediate,Real,realism,4.6,real_face_0016.png,9
P044,intermediate,Real,symmetry,4.3,real_face_0016.png,9
P044,intermediate,Real,proportion,5.0,real_face_0016.png,9
P044,intermediate,Real,coherence,4.7,real_face_0016.png,9
P044,intermediate,Real,overall,4.6,real_face_0016.png,9
P044,intermediate,StyleGAN2,realism,2.9,stylegan2_face_0017.png,9
P044,intermediate,StyleGAN2,symmetry,3.3,stylegan2_face_0017.png,9
P044,intermediate,StyleGAN2,proportion,3.9,stylegan2_face_0017.png,9
P044,intermediate,StyleGAN2,coherence,3.3,stylegan2_face_0017.png,9
P044,intermediate,StyleGAN2,overall,3.4,stylegan2_face_0017.png,9
P044,intermediate,Real,realism,4.3,real_face_0018.png,10
P044,intermediate,Real,symmetry,4.6,real_face_0018.png,10
P044,intermediate,Real,proportion,3.9,real_face_0018.png,10
P044,intermediate,Real,coherence,4.7,real_face_0018.png,10
P044,intermediate,Real,overall,4.4,real_face_0018.png,10
P044,intermediate,FFHQ-LDM,realism,4.3,ffhq-ldm_face_0019.png,10
P044,intermediate,FFHQ-LDM,symmetry,4.2,ffhq-ldm_face_0019.png,10
P044,intermediate,FFHQ-LDM,proportion,3.6,ffhq-ldm_face_0019.png,10
P044,intermediate,FFHQ-LDM,coherence,4.9,ffhq-ldm_face_0019.png,10
P044,intermediate,FFHQ-LDM,overall,4.2,ffhq-ldm_face_0019.png,10
P045,novice,StyleGAN2,realism,4.2,stylegan2_face_0000.png,1
P045,novice,StyleGAN2,symmetry,4.0,stylegan2_face_0000.png,1
P045,novice,StyleGAN2,proportion,3.9,stylegan2_face_0000.png,1
P045,novice,StyleGAN2,coherence,3.1,stylegan2_face_0000.png,1
P045,novice,StyleGAN2,overall,3.8,stylegan2_face_0000.png,1
P045,novice,StyleGAN3,realism,3.3,stylegan3_face_0001.png,1
P045,novice,StyleGAN3,symmetry,4.5,stylegan3_face_0001.png,1
P045,novice,StyleGAN3,proportion,3.2,stylegan3_face_0001.png,1
P045,novice,StyleGAN3,coherence,3.9,stylegan3_face_0001.png,1
P045,novice,StyleGAN3,overall,3.7,stylegan3_face_0001.png,1
P045,novice,FFHQ-LDM,realism,3.2,ffhq-ldm_face_0002.png,2
P045,novice,FFHQ-LDM,symmetry,3.6,ffhq-ldm_face_0002.png,2
P045,novice,FFHQ-LDM,proportion,3.7,ffhq-ldm_face_0002.png,2
P045,novice,FFHQ-LDM,coherence,3.1,ffhq-ldm_face_0002.png,2
P045,novice,FFHQ-LDM,overall,3.4,ffhq-ldm_face_0002.png,2
P045,novice,StyleGAN2,realism,3.4,stylegan2_face_0003.png,2
P045,novice,StyleGAN2,symmetry,3.5,stylegan2_face_0003.png,2
P045,novice,StyleGAN2,proportion,3.3,stylegan2_face_0003.png,2
P045,novice,StyleGAN2,coherence,3.5,stylegan2_face_0003.png,2
P045,novice,StyleGAN2,overall,3.4,stylegan2_face_0003.png,2
P045,novice,Real,realism,4.8,real_face_0004.png,3
P045,novice,Real,symmetry,5.0,real_face_0004.png,3
P045,novice,Real,proportion,4.2,real_face_0004.png,3
P045,novice,Real,coherence,4.5,real_face_0004.png,3
P045,novice,Real,overall,4.6,real_face_0004.png,3
P045,novice,FFHQ-LDM,realism,2.9,ffhq-ldm_face_0005.png,3
P045,novice,FFHQ-LDM,symmetry,4.5,ffhq-ldm_face_0005.png,3
P045,novice,FFHQ-LDM,proportion,5.0,ffhq-ldm_face_0005.png,3
P045,novice,FFHQ-LDM,coherence,4.2,ffhq-ldm_face_0005.png,3
P045,novice,FFHQ-LDM,overall,4.2,ffhq-ldm_face_0005.png,3
P045,novice,FFHQ-LDM,realism,3.8,ffhq-ldm_face_0006.png,4
P045,novice,FFHQ-LDM,symmetry,3.4,ffhq-ldm_face_0006.png,4
P045,novice,FFHQ-LDM,proportion,4.0,ffhq-ldm_face_0006.png,4
P045,novice,FFHQ-LDM,coherence,3.1,ffhq-ldm_face_0006.png,4
P045,novice,FFHQ-LDM,overall,3.6,ffhq-ldm_face_0006.png,4
P045,novice,StyleGAN3,realism,3.4,stylegan3_face_0007.png,4
P045,novice,StyleGAN3,symmetry,3.0,stylegan3_face_0007.png,4
P045,novice,StyleGAN3,proportion,4.3,stylegan3_face_0007.png,4
P045,novice,StyleGAN3,coherence,3.5,stylegan3_face_0007.png,4
P045,novice,StyleGAN3,overall,3.6,stylegan3_face_0007.png,4
P045,novice,StyleGAN3,realism,4.5,stylegan3_face_0008.png,5
P045,novice,StyleGAN3,symmetry,3.3,stylegan3_face_0008.png,5
P045,novice,StyleGAN3,proportion,2.1,stylegan3_face_0008.png,5
P045,novice,StyleGAN3,coherence,4.0,stylegan3_face_0008.png,5
P045,novice,StyleGAN3,overall,3.5,stylegan3_face_0008.png,5
P045,novice,Real,realism,4.2,real_face_0009.png,5
P045,novice,Real,symmetry,5.0,real_face_0009.png,5
P045,novice,Real,proportion,3.8,real_face_0009.png,5
P045,novice,Real,coherence,5.0,real_face_0009.png,5
P045,novice,Real,overall,4.5,real_face_0009.png,5
P045,novice,StyleGAN3,realism,4.2,stylegan3_face_0010.png,6
P045,novice,StyleGAN3,symmetry,3.1,stylegan3_face_0010.png,6
P045,novice,StyleGAN3,proportion,4.1,stylegan3_face_0010.png,6
P045,novice,StyleGAN3,coherence,2.6,stylegan3_face_0010.png,6
P045,novice,StyleGAN3,overall,3.5,stylegan3_face_0010.png,6
P045,novice,StyleGAN2,realism,3.3,stylegan2_face_0011.png,6
P045,novice,StyleGAN2,symmetry,4.3,stylegan2_face_0011.png,6
P045,novice,StyleGAN2,proportion,2.2,stylegan2_face_0011.png,6
P045,novice,StyleGAN2,coherence,2.8,stylegan2_face_0011.png,6
P045,novice,StyleGAN2,overall,3.2,stylegan2_face_0011.png,6
P045,novice,StyleGAN3,realism,4.2,stylegan3_face_0012.png,7
P045,novice,StyleGAN3,symmetry,3.9,stylegan3_face_0012.png,7
P045,novice,StyleGAN3,proportion,5.0,stylegan3_face_0012.png,7
P045,novice,StyleGAN3,coherence,3.0,stylegan3_face_0012.png,7
P045,novice,StyleGAN3,overall,4.0,stylegan3_face_0012.png,7
P045,novice,FFHQ-LDM,realism,3.6,ffhq-ldm_face_0013.png,7
P045,novice,FFHQ-LDM,symmetry,2.8,ffhq-ldm_face_0013.png,7
P045,novice,FFHQ-LDM,proportion,5.0,ffhq-ldm_face_0013.png,7
P045,novice,FFHQ-LDM,coherence,3.8,ffhq-ldm_face_0013.png,7
P045,novice,FFHQ-LDM,overall,3.8,ffhq-ldm_face_0013.png,7
P045,novice,Real,realism,4.6,real_face_0014.png,8
P045,novice,Real,symmetry,4.5,real_face_0014.png,8
P045,novice,Real,proportion,4.3,real_face_0014.png,8
P045,novice,Real,coherence,5.0,real_face_0014.png,8
P045,novice,Real,overall,4.6,real_face_0014.png,8
P045,novice,StyleGAN3,realism,3.5,stylegan3_face_0015.png,8
P045,novice,StyleGAN3,symmetry,5.0,stylegan3_face_0015.png,8
P045,novice,StyleGAN3,proportion,3.7,stylegan3_face_0015.png,8
P045,novice,StyleGAN3,coherence,1.7,stylegan3_face_0015.png,8
P045,novice,StyleGAN3,overall,3.5,stylegan3_face_0015.png,8
P045,novice,StyleGAN2,realism,2.5,stylegan2_face_0016.png,9
P045,novice,StyleGAN2,symmetry,3.9,stylegan2_face_0016.png,9
P045,novice,StyleGAN2,proportion,2.5,stylegan2_face_0016.png,9
P045,novice,StyleGAN2,coherence,3.8,stylegan2_face_0016.png,9
P045,novice,StyleGAN2,overall,3.2,stylegan2_face_0016.png,9
P045,novice,StyleGAN3,realism,1.4,stylegan3_face_0017.png,9
P045,novice,StyleGAN3,symmetry,4.5,stylegan3_face_0017.png,9
P045,novice,StyleGAN3,proportion,3.1,stylegan3_face_0017.png,9
P045,novice,StyleGAN3,coherence,4.0,stylegan3_face_0017.png,9
P045,novice,StyleGAN3,overall,3.2,stylegan3_face_0017.png,9
P045,novice,StyleGAN3,realism,2.6,stylegan3_face_0018.png,10
P045,novice,StyleGAN3,symmetry,5.0,stylegan3_face_0018.png,10
P045,novice,StyleGAN3,proportion,3.3,stylegan3_face_0018.png,10
P045,novice,StyleGAN3,coherence,2.3,stylegan3_face_0018.png,10
P045,novice,StyleGAN3,overall,3.3,stylegan3_face_0018.png,10
P045,novice,StyleGAN2,realism,1.4,stylegan2_face_0019.png,10
P045,novice,StyleGAN2,symmetry,3.9,stylegan2_face_0019.png,10
P045,novice,StyleGAN2,proportion,3.8,stylegan2_face_0019.png,10
P045,novice,StyleGAN2,coherence,4.2,stylegan2_face_0019.png,10
P045,novice,StyleGAN2,overall,3.3,stylegan2_face_0019.png,10
P046,intermediate,StyleGAN2,realism,2.4,stylegan2_face_0000.png,1
P046,intermediate,StyleGAN2,symmetry,3.2,stylegan2_face_0000.png,1
P046,intermediate,StyleGAN2,proportion,3.8,stylegan2_face_0000.png,1
P046,intermediate,StyleGAN2,coherence,2.7,stylegan2_face_0000.png,1
P046,intermediate,StyleGAN2,overall,3.0,stylegan2_face_0000.png,1
P046,intermediate,StyleGAN3,realism,4.0,stylegan3_face_0001.png,1
P046,intermediate,StyleGAN3,symmetry,3.6,stylegan3_face_0001.png,1
P046,intermediate,StyleGAN3,proportion,5.0,stylegan3_face_0001.png,1
P046,intermediate,StyleGAN3,coherence,3.2,stylegan3_face_0001.png,1
P046,intermediate,StyleGAN3,overall,4.0,stylegan3_face_0001.png,1
P046,intermediate,StyleGAN2,realism,2.7,stylegan2_face_0002.png,2
P046,intermediate,StyleGAN2,symmetry,4.7,stylegan2_face_0002.png,2
P046,intermediate,StyleGAN2,proportion,2.9,stylegan2_face_0002.png,2
P046,intermediate,StyleGAN2,coherence,1.8,stylegan2_face_0002.png,2
P046,intermediate,StyleGAN2,overall,3.0,stylegan2_face_0002.png,2
P046,intermediate,Real,realism,4.8,real_face_0003.png,2
P046,intermediate,Real,symmetry,4.2,real_face_0003.png,2
P046,intermediate,Real,proportion,4.1,real_face_0003.png,2
P046,intermediate,Real,coherence,4.8,real_face_0003.png,2
P046,intermediate,Real,overall,4.5,real_face_0003.png,2
P046,intermediate,StyleGAN3,realism,3.2,stylegan3_face_0004.png,3
P046,intermediate,StyleGAN3,symmetry,3.5,stylegan3_face_0004.png,3
P046,intermediate,StyleGAN3,proportion,3.4,stylegan3_face_0004.png,3
P046,intermediate,StyleGAN3,coherence,3.6,stylegan3_face_0004.png,3
P046,intermediate,StyleGAN3,overall,3.4,stylegan3_face_0004.png,3
P046,intermediate,Real,realism,4.9,real_face_0005.png,3
P046,intermediate,Real,symmetry,4.3,real_face_0005.png,3
P046,intermediate,Real,proportion,4.0,real_face_0005.png,3
P046,intermediate,Real,coherence,4.6,real_face_0005.png,3
P046,intermediate,Real,overall,4.4,real_face_0005.png,3
P046,intermediate,FFHQ-LDM,realism,3.0,ffhq-ldm_face_0006.png,4
P046,intermediate,FFHQ-LDM,symmetry,3.9,ffhq-ldm_face_0006.png,4
P046,intermediate,FFHQ-LDM,proportion,4.5,ffhq-ldm_face_0006.png,4
P046,intermediate,FFHQ-LDM,coherence,4.1,ffhq-ldm_face_0006.png,4
P046,intermediate,FFHQ-LDM,overall,3.9,ffhq-ldm_face_0006.png,4
P046,intermediate,StyleGAN3,realism,3.5,stylegan3_face_0007.png,4
P046,intermediate,StyleGAN3,symmetry,2.9,stylegan3_face_0007.png,4
P046,intermediate,StyleGAN3,proportion,4.2,stylegan3_face_0007.png,4
P046,intermediate,StyleGAN3,coherence,3.7,stylegan3_face_0007.png,4
P046,intermediate,StyleGAN3,overall,3.6,stylegan3_face_0007.png,4
P046,intermediate,FFHQ-LDM,realism,4.1,ffhq-ldm_face_0008.png,5
P046,intermediate,FFHQ-LDM,symmetry,4.5,ffhq-ldm_face_0008.png,5
P046,intermediate,FFHQ-LDM,proportion,3.5,ffhq-ldm_face_0008.png,5
P046,intermediate,FFHQ-LDM,coherence,3.4,ffhq-ldm_face_0008.png,5
P046,intermediate,FFHQ-LDM,overall,3.9,ffhq-ldm_face_0008.png,5
